nlc,station,note,entry_weekday,entry_saturday,entry_sunday,exit_weekday,exit_saturday,exit_sunday,annual_entry_exit_million,borough,year,total_weekday,total_weekend
636,Loughton                           , ,5241.0,3039.0,1580.0,5294.0,2993.0,1595.0,3.166344,,2013,10535.0,9207.0
637,Maida Vale                         , ,5468.0,4084.0,2726.0,4988.0,3403.0,2581.0,3.347805,,2013,10456.0,12794.0
638,Manor House                        , ,14635.0,11867.0,8970.0,13385.0,9974.0,8560.0,9.259062,,2013,28020.0,39371.0
639,Mansion House                      , ,10471.0,2915.0,2099.0,10351.0,2420.0,1701.0,5.769586,,2013,20822.0,9135.0
640,Marble Arch                        , ,25494.0,22807.0,16786.0,23263.0,19701.0,13988.0,16.361603,,2013,48757.0,73282.0
641,Marylebone                         , ,21138.0,13341.0,9411.0,21882.0,13797.0,9285.0,13.3983,,2013,43020.0,45834.0
642,Mile End                           , ,23906.0,16839.0,11522.0,21076.0,14719.0,11342.0,14.370438,,2013,44982.0,54422.0
643,Mill Hill East                     ,A,1739.0,1007.0,624.0,2102.0,1196.0,715.0,1.16533,,2013,3841.0,3542.0
646,Moor Park                          , ,1472.0,592.0,295.0,1407.0,578.0,301.0,0.824391,,2013,2879.0,1766.0
645,Moorgate                           , ,39795.08,6029.0,3912.0,39906.40319999999,7488.0,4798.0,21.3812492496,,2013,79701.48319999999,22227.0
647,Morden                             , ,12729.0,8061.0,5777.0,11855.0,7347.0,5670.0,7.696341,,2013,24584.0,26855.0
648,Mornington Crescent                , ,7324.0,4294.0,11830.0,6329.0,2999.0,2040.0,4.651775,,2013,13653.0,21163.0
649,Neasden                            , ,5199.0,3308.0,2410.0,4675.0,3101.0,2269.0,3.107451,,2013,9874.0,11088.0
650,Newbury Park                       , ,7961.0,4618.0,3329.0,6263.0,3777.0,2784.0,4.395879,,2013,14224.0,14508.0
653,North Acton                        , ,9033.0,5612.0,4017.0,8551.0,5145.0,3727.0,5.465012,,2013,17584.0,18501.0
654,North Ealing                       , ,1446.0,915.0,554.0,1352.0,787.0,540.0,0.860944,,2013,2798.0,2796.0
789,North Greenwich                    , ,32687.0,26233.0,19913.0,34926.0,28928.0,21165.0,22.398063,,2013,67613.0,96239.0
656,North Harrow                       , ,2909.0,1408.0,877.0,2793.0,1308.0,853.0,1.685908,,2013,5702.0,4446.0
659,North Wembley                      , ,2715.0,1843.0,1235.0,2518.0,1640.0,1176.0,1.647314,,2013,5233.0,5894.0
655,Northfields                        , ,6674.0,4348.0,3035.0,6427.0,3971.0,2988.0,4.102498,,2013,13101.0,14342.0
657,Northolt                           , ,7583.0,5314.0,3311.0,7051.0,4808.0,3176.0,4.611479,,2013,14634.0,16609.0
660,Northwick Park                     , ,6764.0,2835.0,2234.0,6683.0,2593.0,2217.0,3.946956,,2013,13447.0,9879.0
661,Northwood                          , ,4194.0,2035.0,1104.0,3516.0,1818.0,1091.0,2.280491,,2013,7710.0,6048.0
662,Northwood Hills                    , ,2667.0,1264.0,843.0,2327.0,1128.0,780.0,1.483623,,2013,4994.0,4015.0
663,Notting Hill Gate                  , ,24232.0,29484.0,15368.0,23864.0,34860.0,16500.0,17.394388,,2013,48096.0,96212.0
664,Oakwood                            , ,4190.0,3378.0,2351.0,4363.0,3197.0,2383.0,2.785115,,2013,8553.0,11309.0
665,Old Street                         , ,36342.0,19440.0,12150.0,36048.0,21745.0,11572.0,21.855888,,2013,72390.0,64907.0
667,Osterley                           , ,3709.0,2827.0,1960.0,3530.0,2386.0,1690.0,2.317893,,2013,7239.0,8863.0
668,Oval                               , ,9548.0,7142.0,4808.0,8955.0,6106.0,4375.0,5.911952,,2013,18503.0,22431.0
669,Oxford Circus                      , ,125202.0,104570.0,59447.0,136663.0,121075.0,63630.0,85.246928,,2013,261865.0,348722.0
670,Paddington                         , ,78311.0,54556.0,45320.0,76742.0,51924.0,38500.0,49.710749,,2013,155053.0,190300.0
671,Park Royal                         , ,2653.0,1542.0,931.0,2774.0,1558.0,928.0,1.643912,,2013,5427.0,4959.0
672,Parsons Green                      , ,10754.0,6955.0,4129.0,10116.0,6342.0,4022.0,6.452463,,2013,20870.0,21448.0
673,Perivale                           , ,3698.0,2420.0,1564.0,3507.0,2240.0,1466.0,2.243955,,2013,7205.0,7690.0
674,Piccadilly Circus                  , ,58808.0,70850.0,41896.0,57348.0,73782.0,39385.0,41.703911,,2013,116156.0,225913.0
776,Pimlico                            , ,16980.0,10388.0,7789.0,15641.0,9767.0,7665.0,10.212959,,2013,32621.0,35609.0
675,Pinner                             , ,4491.0,2113.0,1394.0,4325.0,1972.0,1380.0,2.606534,,2013,8816.0,6859.0
676,Plaistow                           , ,10096.0,6647.0,4870.0,9629.0,6408.0,4917.0,6.246718,,2013,19725.0,22842.0
677,Preston Road                       , ,5278.0,2859.0,2298.0,5026.0,2613.0,2155.0,3.154183,,2013,10304.0,9925.0
678,Putney Bridge                      , ,8998.0,7200.0,4672.0,9325.0,6860.0,4763.0,5.923504,,2013,18323.0,23495.0
680,Queen's Park                       , ,9297.0,6142.0,4537.0,8297.0,5371.0,4414.0,5.578067,,2013,17594.0,20464.0
679,Queensbury                         , ,6264.0,3961.0,2645.0,6177.0,3751.0,2520.0,3.853332,,2013,12441.0,12877.0
681,Queensway                          , ,11781.0,12701.0,9779.0,12330.0,12876.0,9640.0,8.575808,,2013,24111.0,44996.0
682,Ravenscourt Park                   , ,4653.0,2842.0,1815.0,4347.0,2559.0,1737.0,2.76742,,2013,9000.0,8953.0
683,Rayners Lane                       , ,6734.0,3987.0,2563.0,6594.0,3813.0,2592.0,4.081729,,2013,13328.0,12955.0
684,Redbridge                          , ,4455.0,3007.0,1978.0,4067.0,2596.0,1829.0,2.672035,,2013,8522.0,9410.0
685,Regent's Park                      , ,5808.0,2957.0,2147.0,6661.0,3955.0,2610.0,3.794744,,2013,12469.0,11669.0
686,Richmond                           ,A,11797.0,10774.0,5676.0,12583.0,10463.0,5866.0,7.953442,,2013,24380.0,32779.0
687,Rickmansworth                      , ,4058.0,1728.0,929.0,3711.0,1592.0,864.0,2.243984,,2013,7769.0,5113.0
688,Roding Valley                      ,A,472.0,177.0,88.0,351.0,154.0,86.0,0.235697,,2013,823.0,505.0
690,Royal Oak                          , ,4050.0,2352.0,1692.0,3856.0,2158.0,1637.0,2.431149,,2013,7906.0,7839.0
691,Ruislip                            , ,2765.0,1762.0,1035.0,2819.0,1716.0,995.0,1.713378,,2013,5584.0,5508.0
692,Ruislip Gardens                    , ,1777.0,1200.0,610.0,1457.0,989.0,596.0,1.003184,,2013,3234.0,3395.0
693,Ruislip Manor                      , ,3011.0,1634.0,919.0,2929.0,1501.0,921.0,1.7744,,2013,5940.0,4975.0
694,Russell Square                     , ,19464.0,15553.0,12191.0,19719.0,15802.0,11669.0,12.951499,,2013,39183.0,55215.0
698,Seven Sisters                      , ,22739.0,19138.0,13965.0,20929.0,16214.0,12783.0,14.46444,,2013,43668.0,62100.0
700,Shepherd's Bush (Cen)              , ,35477.0,32202.0,21053.0,32748.0,29832.0,19379.0,22.872181,,2013,68225.0,102466.0
775,Shepherd's Bush (H&C)              , ,5477.0,4741.0,2914.0,4926.0,4224.0,2856.0,3.438569,,2013,10403.0,14735.0
702,Sloane Square                      , ,25947.0,20435.0,12280.0,25539.0,20263.0,11754.0,16.56026,,2013,51486.0,64732.0
703,Snaresbrook                        , ,4913.0,2397.0,1356.0,3747.0,2190.0,1337.0,2.588391,,2013,8660.0,7280.0
704,South Ealing                       , ,5579.0,3724.0,2487.0,5516.0,3442.0,2547.0,3.476673,,2013,11095.0,12200.0
707,South Harrow                       , ,3604.0,2604.0,1739.0,3583.0,2505.0,1714.0,2.287706,,2013,7187.0,8562.0
708,South Kensington                   , ,48383.0,43051.0,33128.0,47931.0,43534.0,32659.0,32.751295,,2013,96314.0,152372.0
709,South Kenton                       ,A,1769.0,999.0,565.0,1600.0,916.0,631.0,1.022501,,2013,3369.0,3111.0
710,South Ruislip                      , ,2947.0,2088.0,1170.0,2683.0,1887.0,1118.0,1.766082,,2013,5630.0,6263.0
711,South Wimbledon                    , ,6462.0,4008.0,2454.0,5759.0,3782.0,2480.0,3.788099,,2013,12221.0,12724.0
712,South Woodford                     , ,6660.0,4469.0,2455.0,8284.0,5068.0,2862.0,4.590459,,2013,14944.0,14854.0
705,Southfields                        , ,9714.0,6973.0,4255.0,8632.0,5792.0,3959.0,5.789944,,2013,18346.0,20979.0
706,Southgate                          , ,8494.0,5843.0,3672.0,8658.0,5754.0,3851.0,5.386357,,2013,17152.0,19120.0
784,Southwark                          , ,22904.0,9393.0,5949.0,23387.0,10512.0,6096.0,13.457338,,2013,46291.0,31950.0
695,St. James's Park                   , ,26909.0,7622.0,5209.0,25756.0,7336.0,5368.0,14.726104,,2013,52665.0,25535.0
696,St. John's Wood                    , ,11664.0,7586.0,4864.0,11688.0,7491.0,4923.0,7.269493,,2013,23352.0,24864.0
697,St. Paul's                         , ,27192.0,13267.0,9145.0,28156.0,13274.0,8752.0,16.439099,,2013,55348.0,44438.0
713,Stamford Brook                     , ,4470.0,2826.0,1719.0,4203.0,2455.0,1605.0,2.664997,,2013,8673.0,8605.0
714,Stanmore                           , ,5688.0,3615.0,2631.0,5637.0,3440.0,2637.0,3.542897,,2013,11325.0,12323.0
715,Stepney Green                      , ,8440.0,5645.0,3859.0,7465.0,4707.0,3601.0,5.002409,,2013,15905.0,17812.0
716,Stockwell                          , ,16796.0,11308.0,7838.0,12709.0,9366.0,7162.0,9.424813,,2013,29505.0,35674.0
717,Stonebridge Park                   , ,4205.0,2494.0,1790.0,4040.0,2410.0,1657.0,2.544366,,2013,8245.0,8351.0
719,Stratford                          , ,80455.0,83432.0,55245.0,76757.0,78651.0,51541.0,54.503326,,2013,157212.0,268869.0
720,Sudbury Hill                       , ,3269.0,2094.0,1322.0,3216.0,1973.0,1318.0,2.007949,,2013,6485.0,6707.0
721,Sudbury Town                       , ,3377.0,2303.0,1596.0,2911.0,1852.0,1326.0,1.979322,,2013,6288.0,7077.0
723,Swiss Cottage                      , ,12844.0,8692.0,6123.0,11976.0,7976.0,5536.0,7.834077,,2013,24820.0,28327.0
724,Temple                             , ,13473.0,5341.0,2904.0,14179.0,5905.0,2882.0,7.922122,,2013,27652.0,17032.0
725,Theydon Bois                       , ,1401.0,937.0,421.0,1299.0,835.0,404.0,0.823919,,2013,2700.0,2597.0
726,Tooting Bec                        , ,11454.0,8109.0,5434.0,10265.0,6791.0,5281.0,6.901892,,2013,21719.0,25615.0
727,Tooting Broadway                   , ,21302.0,16015.0,10695.0,20847.0,14574.0,10503.0,13.505007,,2013,42149.0,51787.0
728,Tottenham Court Road               , ,59073.0,46929.0,28928.0,58396.0,48216.0,28633.0,38.063296,,2013,117469.0,152706.0
729,Tottenham Hale                     , ,15853.0,12363.0,8638.0,16243.0,11212.0,7881.0,10.320809,,2013,32096.0,40094.0
730,Totteridge & Whetstone             , ,3466.0,1637.0,998.0,3150.0,1457.0,968.0,1.95073,,2013,6616.0,5060.0
731,Tower Hill                         , ,34187.0,31219.0,22788.0,34399.0,33461.0,22962.0,23.414868,,2013,68586.0,110430.0
733,Tufnell Park                       , ,6510.0,5116.0,3381.0,5715.0,4009.0,2928.0,3.939656,,2013,12225.0,15434.0
734,Turnham Green                      , ,9744.0,6895.0,4358.0,9903.0,6496.0,4599.0,6.195486,,2013,19647.0,22348.0
735,Turnpike Lane                      , ,15578.0,13051.0,9177.0,15716.0,11837.0,9125.0,10.291376,,2013,31294.0,43190.0
736,Upminster                          ,A,8042.0,4974.0,2191.0,8593.0,4461.0,2224.0,4.95976,,2013,16635.0,13850.0
737,Upminster Bridge                   , ,2049.0,623.0,281.0,1948.0,556.0,248.0,1.10376,,2013,3997.0,1708.0
738,Upney                              , ,4000.0,2334.0,1527.0,3550.0,1950.0,1249.0,2.296702,,2013,7550.0,7060.0
739,Upton Park                         , ,16658.0,12594.0,8699.0,15738.0,12016.0,8323.0,10.480206,,2013,32396.0,41632.0
740,Uxbridge                           , ,12379.0,7422.0,4617.0,12464.0,6853.0,4872.0,7.58743,,2013,24843.0,23764.0
777,Vauxhall                           , ,41766.0,28438.0,19420.0,37677.0,25608.0,18490.0,25.146161,,2013,79443.0,91956.0
741,Victoria                           , ,128698.0,103832.0,74678.0,128819.0,98836.0,76027.0,84.582132,,2013,257517.0,353373.0
742,Walthamstow Central                , ,26056.0,20710.0,12655.0,25490.0,20069.0,13098.0,16.681073,,2013,51546.0,66532.0
743,Wanstead                           , ,4465.0,3172.0,1816.0,4256.0,2899.0,1756.0,2.732853,,2013,8721.0,9643.0
745,Warren Street                      , ,31202.0,10917.0,7240.0,30883.0,10003.0,6340.0,17.596565,,2013,62085.0,34500.0
746,Warwick Avenue                     , ,7607.0,5413.0,3677.0,6865.0,4846.0,3568.0,4.622339,,2013,14472.0,17504.0
747,Waterloo                           ,T,144711.0,91517.0,52220.0,146113.0,92455.0,53765.0,89.398131,,2013,290824.0,289957.0
748,Watford                            , ,2900.0,1393.0,833.0,2693.0,1352.0,817.0,1.655119,,2013,5593.0,4395.0
751,Wembley Central                    , ,5850.0,4978.0,3634.0,8066.0,6572.0,4347.0,4.592227,,2013,13916.0,19531.0
752,Wembley Park                       , ,18015.0,13514.0,11224.0,17760.0,13322.0,10616.0,11.735107,,2013,35775.0,48676.0
753,West Acton                         , ,2828.0,1958.0,1170.0,2574.0,1714.0,1117.0,1.692583,,2013,5402.0,5959.0
755,West Brompton                      , ,6519.0,6475.0,4057.0,7288.0,5916.0,3959.0,4.610447,,2013,13807.0,20407.0
756,West Finchley                      , ,2436.0,1312.0,741.0,2142.0,1084.0,752.0,1.370913,,2013,4578.0,3889.0
757,West Ham                           , ,5439.0,4448.0,3116.0,4860.0,4033.0,2888.0,3.400895,,2013,10299.0,14485.0
758,West Hampstead                     , ,17027.0,12040.0,7218.0,15319.0,10163.0,6704.0,10.159492,,2013,32346.0,36125.0
759,West Harrow                        , ,1866.0,1054.0,602.0,1864.0,1139.0,638.0,1.130886,,2013,3730.0,3433.0
760,West Kensington                    , ,8447.0,6101.0,4277.0,7321.0,4873.0,3868.0,5.040507,,2013,15768.0,19119.0
762,West Ruislip                       , ,2572.0,2238.0,1144.0,2390.0,1928.0,1029.0,1.600225,,2013,4962.0,6339.0
754,Westbourne Park                    , ,6489.0,4372.0,2620.0,5462.0,3563.0,2431.0,3.734232,,2013,11951.0,12986.0
761,Westminster                        , ,34336.0,33523.0,22928.0,34663.0,32866.0,21010.0,23.501317,,2013,68999.0,110327.0
764,White City                         , ,12067.0,6878.0,4143.0,11772.0,6582.0,4172.0,7.221772,,2013,23839.0,21775.0
763,Whitechapel                        , ,23676.0,13542.0,9108.0,23571.0,13545.0,9313.0,14.448854,,2013,47247.0,45508.0
765,Willesden Green                    , ,13623.0,11208.0,6791.0,12768.0,9938.0,6502.0,8.560802,,2013,26391.0,34439.0
766,Willesden Junction                 ,A,6735.0,4560.0,2519.0,6766.0,4156.0,2593.0,4.170593,,2013,13501.0,13828.0
767,Wimbledon                          ,A,23148.0,15051.0,9210.0,22355.0,15401.0,9431.0,14.195582,,2013,45503.0,49093.0
768,Wimbledon Park                     , ,3562.0,2601.0,1448.0,3225.0,2118.0,1362.0,2.128289,,2013,6787.0,7529.0
770,Wood Green                         , ,19685.0,15323.0,11029.0,18330.0,14469.0,10590.0,12.4425,,2013,38015.0,51411.0
599,Wood Lane                          , ,5049.0,4347.0,2594.0,5450.0,4748.0,2742.0,3.444011,,2013,10499.0,14431.0
769,Woodford                           , ,9122.0,6220.0,3515.0,8897.0,5663.0,3413.0,5.585475,,2013,18019.0,18811.0
771,Woodside Park                      , ,4482.0,2191.0,1454.0,4299.0,2246.0,1618.0,2.633565,,2013,8781.0,7509.0
500,Acton Town, ,9379.0,7119.0,4824.0,9418.0,6863.0,4944.0,6.059017,Ealing,2014,18797.0,23750.0
502,Aldgate, ,12779.0,2985.0,2429.0,12967.0,3951.0,3455.0,7.221566,City of London,2014,25746.0,12820.0
503,Aldgate East, ,19298.0,14234.0,11571.0,18545.0,12624.0,10075.0,12.248009,Tower Hamlets,2014,37843.0,48504.0
505,Alperton, ,4804.0,3461.0,2541.0,5092.0,3557.0,2588.0,3.171235,Brent,2014,9896.0,12147.0
506,Amersham, ,3812.0,1822.0,1203.0,4543.0,1866.0,1075.0,2.439993,Chiltern,2014,8355.0,5966.0
507,Angel, ,29351.0,23332.0,14455.0,30145.0,24434.0,14034.0,19.217171,Islington,2014,59496.0,76255.0
508,Archway, ,14356.0,10187.0,6633.0,13971.0,8958.0,6612.0,8.943726,Islington,2014,28327.0,32390.0
509,Arnos Grove, ,7317.0,6126.0,4107.0,7047.0,5481.0,3965.0,4.713904,Enfield,2014,14364.0,19679.0
510,Arsenal, ,4592.0,4071.0,2795.0,4048.0,3376.0,2755.0,2.900614,Islington,2014,8640.0,12997.0
511,Baker Street, ,51324.0,33782.0,24996.0,50724.0,33120.0,23790.0,32.175422,City of Westminster,2014,102048.0,115688.0
512,Balham, ,20943.0,16025.0,9930.0,21127.0,15518.0,10197.0,13.471439,Wandsworth,2014,42070.0,51670.0
513,Bank & Monument,B,96148.0,23139.0,13126.0,95637.0,21394.0,11768.0,52.306067,City of London,2014,191785.0,69427.0
501,Barbican, ,19773.0,7124.0,5090.0,20069.0,7502.0,5150.0,11.444738,City of London,2014,39842.0,24866.0
514,Barking, ,25756.0,17373.0,11500.0,23987.0,15390.0,10599.0,15.592496,Barking and Dagenham,2014,49743.0,54862.0
515,Barkingside, ,2390.0,1151.0,704.0,2150.0,1137.0,726.0,1.351966,Redbridge,2014,4540.0,3718.0
516,Barons Court, ,12540.0,7497.0,5236.0,11854.0,6367.0,5070.0,7.500664,Hammersmith and Fulham,2014,24394.0,24170.0
517,Bayswater, ,7933.0,8633.0,7352.0,7762.0,8543.0,6669.0,5.691226,City of Westminster,2014,15695.0,31197.0
518,Becontree, ,5657.0,3540.0,2200.0,5359.0,3302.0,2085.0,3.395647,Barking and Dagenham,2014,11016.0,11127.0
519,Belsize Park, ,9829.0,6019.0,4731.0,9026.0,5691.0,4567.0,5.927817,Camden,2014,18855.0,21008.0
787,Bermondsey, ,14908.0,10827.0,7288.0,14340.0,10513.0,7458.0,9.379438,Southwark,2014,29248.0,36086.0
520,Bethnal Green, ,24593.0,19981.0,14639.0,23877.0,19891.0,14859.0,16.076636,Tower Hamlets,2014,48470.0,69370.0
521,Blackfriars,,22895.0,10005.0,7615.0,22294.0,7849.0,5628.0,13.142562,City of London,2014,45189.0,31097.0
522,Blackhorse Road, ,13766.0,10592.0,7141.0,13037.0,9237.0,6773.0,8.633193,Waltham Forest,2014,26803.0,33743.0
524,Bond Street, ,25818.0,29906.0,17376.0,34181.0,23248.0,14082.0,19.799777,City of Westminster,2014,59999.0,84612.0
525,Borough, ,8315.0,5552.0,3518.0,8559.0,6188.0,3760.0,5.309004,Southwark,2014,16874.0,19018.0
526,Boston Manor, ,3766.0,2401.0,1700.0,3507.0,2183.0,1686.0,2.278211,Ealing,2014,7273.0,7970.0
527,Bounds Green, ,10250.0,8224.0,5560.0,9887.0,7455.0,5540.0,6.564869,Haringey,2014,20137.0,26779.0
528,Bow Road, ,9191.0,6409.0,4437.0,8970.0,5882.0,4575.0,5.765573,Tower Hamlets,2014,18161.0,21303.0
529,Brent Cross, ,3773.0,2659.0,2161.0,3665.0,2494.0,2082.0,2.400107,Barnet,2014,7438.0,9396.0
778,Brixton, ,45020.0,36889.0,25475.0,43899.0,36899.0,26050.0,29.373458,Lambeth,2014,88919.0,125313.0
530,Bromley-by-Bow, ,5550.0,3557.0,2555.0,5423.0,3180.0,2333.0,3.414885,Tower Hamlets,2014,10973.0,11625.0
531,Buckhurst Hill, ,3447.0,1905.0,1007.0,3474.0,1777.0,1007.0,2.061303,Epping Forest,2014,6921.0,5696.0
532,Burnt Oak, ,6727.0,4231.0,2852.0,6399.0,3955.0,2857.0,4.083381,Barnet,2014,13126.0,13895.0
534,Caledonian Road, ,9614.0,7080.0,4884.0,9129.0,6219.0,4775.0,6.003408,Islington,2014,18743.0,22958.0
